block_number,pair_address,token0,token1,creator_address,liquidity_eth,is_locked,has_mint_function,creator_funded_by_tornado,status,drop_percent
18000475,0xbb7cce458cf2a49103380929dd65fe6aa0921da1,0x17feb6370ce4fb2236c313355e0ca7bfec13bb0e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0ea907c3fba0b94359373321a3ee7e3f694a46d2,3.89,False,True,False,RUG,-97.32
18000476,0x9e01444fc6dcab0c25b3a848f166614890d7b654,0x23a73d66dfb4be7e1667a5f037f31ab5e109e72e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x13167ab4bfc2d18818c686fc6abd15308e78e566,2.56,False,True,True,RUG,-97.41
18000477,0x5bbb5b9e02e190f3f98483a9923e5e880c914ec1,0x144bdc22a863dfd843a80e4f305aa5ff960a365a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc0e9619049373ff02b38049dc6eca90ca45f01ac,1.6,True,False,True,RUG,-95.21
18000478,0x60e20262c3637495cd33a52bab56d2090a4e0bd5,0x4ddeb82b00ea24692c968892f662b09d941eb681,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9b97d7bdea6e5d2d6f18faf7b22fc928231d146e,3.2,False,True,True,RUG,-91.41
18000479,0x448d9b48d6f1c7a9214b051139f220d76e1c3109,0x78bad14ee7bbab808fd2ba570a5139289cdb5abb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb36607ef04ee5fce0beadd4d755a8c56a97ae90e,4.65,False,False,True,RUG,-81.29
18000480,0x488f6c20ba0ed75aebf0c3db3e642acc07ff9fe6,0x14f92ba74e7255e8ef43202360895201c373f2fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe1e793bb241f86c4dedba0292b78948bdbb41a20,2.8,False,False,True,RUG,-96.42
18000481,0x3797295da98ecde81aac55d046e41eaab4e41ed8,0x4b615557e7df6e25dfb1843997ac24a13b2296cb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe6549882eed2c042feef9fe3f6a8edfe428fb99d,95.69,True,True,False,SAFE,23.52
18000482,0xfb5f1152478f975414e79fa2cf170e6ea8f53f46,0x92ad8058f51dabc1de0a90b63be1efed5aed8bfb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x71a62bc01efe73d82b8fb3f9e67a73c87df3da82,83.81,True,False,False,SAFE,41.94
18000483,0x4cd99a29864aa5d4b970fd3e58ce25056fb836b2,0x3c2451e1b974091e1c318cbc293d75e73fd36c44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf615448bf334570c1a4cb0a5c2dcf649d9a2ff24,0.13,False,False,True,RUG,-86.17
18000484,0x412128f822aa2c3b468ecd71ed64c9a18dff4610,0x6f52bc7653b8e228c5ade6e79ee1ac5a29c314f9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1dd900561e7fef4c460327e3a4d12e173e7019b7,2.42,False,False,False,RUG,-83.48
18000485,0x80b8e0d178acb8082fd4c9f658be6469e6c5a605,0x87e8adbb4c1bb42dffe20857239217f2df2d55cd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x52f599a48510d4969a1e9aa75d647fa5cb87d2f6,1.38,False,True,True,RUG,-97.52
18000486,0xfe929734e934b8a16cbd72a686a7593a8c102189,0xa7ab25dfb3e0f3033101b1d172a84edf12ba88ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa1e74cd4d09a6b68de92f0649e46eb27210642f6,80.59,True,False,True,SAFE,12.8
18000487,0xadc73d1730fff66c36811e04fcfc5363eaaa135c,0x0f2c268d0f7a163e4d823ac55da784bf31528cc8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xddcdad9956b31f64dfd815182b763d7bdae5570c,52.38,True,False,False,SAFE,13.26
18000488,0x4eed69618e7e716256f6126e84ac62a882f547c3,0x7ba6390abf386654899d58b504e74d466193251f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x12475e7be7b4bc0cb093292466fee5ecb278b5db,78.0,True,False,False,SAFE,-17.82
18000489,0xa88d74d30690b9391d4f5f9ac6e84b98a132a0ed,0xc0d6f4a1fb1940471b7e01042db40cb88e6f0423,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcffd7a60ca6a2e84494268844bc6d2606d83ef6a,0.68,False,True,True,RUG,-99.8
18000490,0x6326a97793c76f67cdf568493931b15ab53aabc6,0x02d597cfcbc70c1ee72fc2016abf0720fae42595,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x76ba97b64959edd1e294739f9b4f0064c55e74b1,3.9,False,True,True,RUG,-87.15
18000491,0x12d317398c8d028609b49a506462c18a2c610e8f,0x8e5be665eb1ce63c389a414b32c3214adfc40772,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc23c7d4869bcb5060be7036f0518387abc160c09,2.8,False,True,True,RUG,-89.18
18000492,0x9a84230b948b2b4702409d2c7942cbc437cddd89,0xf44dfddd38eb8cf6ae161ab143270905a67a3906,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xea78ac8dbe991dbb75dcd35bdc9da92c0c64b9be,4.34,True,True,True,RUG,-95.52
18000493,0xf6a2d37198d845f0ea9e69a5e7746a7f594d305a,0xa2d3691afc33ba50ad8b6757bd86c5d0fcb50532,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7d9a94021692cc44f0d325eb55ef4860fc36f164,1.92,False,True,False,RUG,-89.9
18000494,0xc737285c70c01dcfc03fa02465cade7a42ee977c,0xf53e6f898b0cdb3aa199c4e2353a277f9cd0baf2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb8cf3e1038fc849b00cb424a45e4b5b00d15885d,2.93,False,False,True,RUG,-94.02
18000495,0x28fec1bea193f3b7abfe24ae100168ba467cfbb1,0xb3e5129854e18fed4d185e83a535a8c74fde5136,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x814c04d5766e180cdbd9298a723049c7322bf2ff,4.68,False,False,False,RUG,-87.89
18000496,0xaff398fba5832f065d724e78a4ea3bffacc59764,0x3c2dc65446fad55e8201838963ea03ed8abaf629,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb5ece53d7f6e747ea247b17e4bcf376ef4f0e740,1.14,False,True,True,RUG,-99.1
18000497,0xae483d705d6778f5f23345cb72c95d346c58e305,0xb8136851520f67a299d6e688e11282dc404d4ea2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6f13f3d080a679a664517b314163f82e8ca787b3,0.81,False,False,False,RUG,-85.63
18000498,0x50570950f7b0da98034a30f9bcafcfc9c8f0229b,0x6b2d4a9d1a96b5afcd9ed7dfe84cff35cf750856,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb4e4de603aa0006910744d41921ca9430c28b155,0.1,False,False,False,RUG,-83.78
18000499,0xce77d23dfb79274b3f07a97e2e1f2b2d2ecaa6b9,0x4428d25bee4cf285ee94de564b1599487c7b73f9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2677e7369e0cdf1c76afa15a6c3e4dc36b9ee617,1.92,False,True,True,RUG,-98.86
